budget,imdb_id,original_language,runtime,revenue,genres1,genres2,genres3,prod1,prod2,prod3,weekday,month,year,day,cast1,cast2,cast3,cast4,cast5,director,producer,budget_log
0,tt1540741,3,116.0,10020,7,5,17,2288,318,577,5,2,2013,9,6807,3905,2954,17521,15854,104025,1767920,0.0
3000000,tt1247704,3,92.0,12784,4,7,0,841,0,0,4,11,2009,13,17832,88995,86310,6407,31647,19656,-1,14.914123179965662
6000000,tt0114609,3,98.0,3898983,5,12,17,26,1895,0,2,5,1995,24,15864,21246,58563,61153,11804,141825,57777,15.607270193858982
0,tt1391092,3,83.0,3276,6,0,0,0,0,0,4,3,2010,12,234398,-1,-1,-1,-1,234397,-1,0.0
0,tt0104802,3,104.0,319793,7,13,0,1785,72,360,4,2,1992,28,3131,23346,14702,40266,1033096,56872,56872,0.0
15000000,tt1031969,3,102.0,2636048,4,13,0,809,0,0,2,8,2008,20,11678,54415,18979,54693,203772,57630,17825,16.52356082573315
30000000,tt2406566,3,115.0,18286420,1,17,0,579,759,794,2,7,2017,26,6885,5530,568657,1665,13014,40684,1472650,17.216707972959764
60000000,tt0398808,3,96.0,22564612,2,7,8,2360,922,1203,4,2,2007,16,27972,1285,418,11664,54479,36697,54488,17.909855136853043
0,tt2870808,3,95.0,2665,15,4,0,940,1886,1392,4,12,2014,5,85825,94098,11702,109560,1235568,1302549,1324838,0.0
25000000,tt0093692,3,93.0,5149200,1,7,0,367,866,2371,4,2,1987,13,16483,1162,33011,33012,33013,33008,33009,17.034386422832473
500000,tt1976608,3,93.0,20247,6,0,0,0,0,0,4,2,2012,24,32905,930743,287382,930744,20899,656971,-1,13.122365377402328
80000000,tt0373926,3,128.0,22822455,5,17,0,2299,2069,1399,4,4,2005,8,2227,2228,2229,2244,2245,2226,57343,18.197537205138154
0,tt0099750,3,100.0,2149786,9,4,16,1476,0,0,4,2,1990,2,382,5292,43476,12889,103982,1214034,13663,0.0
3500000,tt1091617,3,90.0,2970848,6,0,0,1697,0,0,4,4,2008,18,131667,74093,148755,148756,-1,131668,-1,15.068273812173887
22000000,tt0277027,3,132.0,41779,7,0,0,1476,0,0,4,12,2001,28,2228,1160,1902,501,31028,16853,9182,16.906553056777135
32500000,tt1478338,3,125.0,26247410,4,15,0,2299,1789,123,3,4,2011,28,41091,9827,52792,63234,475512,116805,41039,17.296750678069195
125000000,tt2094766,3,115.0,10278225,1,2,16,1785,2162,2280,2,12,2016,21,17288,8293,16940,2039,44079,549310,376,18.643824303266577
0,tt0083960,3,90.0,1109011,1,2,17,1864,1369,0,4,7,1982,30,51576,55196,15744,101172,166550,66222,1870224,0.0
40000000,tt1285016,3,120.0,22445653,7,0,0,480,1905,1789,3,9,2010,30,44735,37625,12111,53807,2978,7467,54417,17.50439003707821
19000000,tt0085891,3,110.0,1347032,4,0,0,480,0,0,6,12,1983,18,16475,5823,326,21619,96765,1927,14090,16.759949589762293
10000000,tt1196340,3,100.0,3030,7,1,17,14,0,0,4,8,2010,27,2165,9824,20212,9880,31384,67813,-1,16.118095750958314
13000000,tt0120601,3,112.0,637721,9,7,4,886,1715,1976,3,9,1999,30,3036,6941,2229,6952,6949,5953,6957,16.380459992348886
0,tt3416744,3,106.0,123238,7,0,0,36,0,0,4,7,2015,31,41088,44735,34612,47281,3234,930710,1284958,0.0
3000000,tt0093777,3,101.0,4657401,12,0,0,2299,385,74,4,10,1987,23,9221,27539,11395,47441,11392,11770,511,14.914123179965662
60000000,tt0787474,3,97.0,17275239,3,4,8,1184,0,0,2,9,2014,10,2282,239020,18050,23680,3051,1152981,1453479,17.909855136853043
4800000,tt1602613,3,90.0,313958,7,17,5,842,2410,290,3,5,2013,30,30614,5470,1840,52891,1102621,21183,119105,15.38412668421143
6500000,tt0090670,3,111.0,180286,5,7,0,1551,0,0,4,4,1986,18,2228,4690,31140,2969,26142,15890,74966,15.687312888712007
15000000,tt0120772,3,111.0,9725855,4,7,15,2264,0,0,4,4,1998,17,4491,22226,17265,21278,19,55476,-1,16.52356082573315
15000000,tt0134619,3,84.0,7007714,14,12,16,2332,227,978,4,7,1998,24,11006,3897,6408,52023,21089,33316,58327,16.52356082573315
80000000,tt0119094,3,138.0,23387530,1,5,16,1602,1647,2355,4,6,1997,27,8891,2963,11148,4941,11150,11401,56996,18.197537205138154
35000000,tt0790686,3,110.0,11161074,12,14,17,1785,389,44,4,8,2008,15,2628,52851,20189,75041,75042,59291,75040,17.370858648025116
35000000,tt2140373,3,125.0,413373,4,7,11,2366,192,1851,5,11,2013,16,7056,31,13242,72466,47720,54040,5541,17.370858648025116
0,tt0106926,3,126.0,4517066,7,14,15,1602,2027,1398,4,11,1993,5,5344,6065,3085,12052,120672,10967,-1,0.0
0,tt1720182,3,107.0,102096,7,0,0,0,0,0,6,10,2011,30,930214,930215,930216,55779,-1,930212,-1,0.0
30000000,tt1772230,21,125.0,55850,2,7,1,2312,0,0,6,7,2011,3,18897,109432,6720,64435,1173005,143217,-1,17.216707972959764
17000000,tt0094008,3,106.0,2908796,5,7,15,480,0,0,4,10,1987,9,13022,13920,11478,725,44261,578,-1,16.648723960844016
36000000,tt0117008,3,98.0,8208609,4,8,9,1108,2242,0,4,8,1996,2,11717,518,6368,24203,11213,518,68896,17.399029524198163
70000000,tt0442933,3,115.0,27515871,2,1,3,1602,1935,1012,0,11,2007,5,5538,11701,4173,32,6949,24,42265,18.064005814299346
24000000,tt2239832,3,105.0,29241911,4,15,0,2416,0,0,4,6,2014,20,11702,8177,98953,22122,35705,20400,31121,16.993564429978885
6500000,tt0460611,3,89.0,200347,7,0,0,0,0,0,2,11,2006,22,164630,101396,33337,1049596,161909,1053020,-1,15.687312888712007
75000000,tt0120184,3,134.0,14433957,16,0,0,1723,2371,209,4,2,1998,13,4483,4430,2231,9979,23626,8246,64029,18.132998684833918
7000000,tt1220628,3,106.0,366909,4,7,0,0,0,0,4,9,2009,25,55547,17772,100867,10826,22128,36187,105744,15.76142084987672
160000000,tt0409182,3,99.0,22155410,2,1,7,2337,1486,2371,4,5,2006,12,6856,3037,6164,6857,4730,5231,61091,18.8906843794481
0,tt3279124,3,98.0,30500,18,6,0,0,0,0,4,9,2014,5,-1,-1,-1,-1,-1,1037308,130789,0.0
0,tt2239400,3,96.0,1152,6,0,0,943,0,0,4,9,2012,21,1084820,1151761,1151762,1151763,1151764,122449,1151774,0.0
8000000,tt0804516,3,98.0,2083398,12,17,0,2074,0,0,4,11,2007,9,8210,50347,51038,5946,1564501,64211,59291,15.894952224644102
18000000,tt0107076,3,97.0,10106500,1,2,5,2299,1795,86,4,8,1993,20,15111,16743,2714,20759,20761,11401,7780,16.705882371415992
35000000,tt0088206,3,124.0,5738249,2,9,1,2031,150,1066,0,11,1984,19,6450,33488,11390,7678,12021,16187,4399,17.370858648025116
250000000,tt2975590,3,151.0,166007347,1,2,9,532,166,2371,2,3,2016,23,880,73968,90633,9273,44735,15217,79243,19.33697147982652
0,tt0109198,3,99.0,5012200,1,2,4,2264,1853,0,4,4,1994,22,289,31140,1533,69597,785,42171,58047,0.0
35000000,tt0383060,3,83.0,4510408,8,9,4,480,1805,0,4,8,2006,11,12898,14405,54812,35654,7431,18357,11814,17.370858648025116
15000000,tt0086346,3,90.0,7053016,2,16,0,481,574,2468,4,5,1983,20,21368,21625,11086,8874,169979,1214133,103867,16.52356082573315
50000000,tt1034032,3,95.0,9156057,1,17,16,1185,1244,0,3,9,2009,3,17276,53820,33235,38425,53256,20193,3955,17.72753358339242
0,tt1212909,20,102.0,32140,7,8,10,0,0,0,4,9,2009,11,57674,16327,55899,135483,112666,87755,-1,0.0
55000000,tt0184894,3,110.0,15607034,2,1,4,2029,1835,2229,4,5,2000,26,18897,887,140,3982,2974,46076,21635,17.822843761378564
55000000,tt0414055,3,114.0,6153075,7,11,15,2299,2069,2431,6,9,2007,9,112,2296,118,6366,2441,37630,-1,17.822843761378564
3000000,tt0107254,3,87.0,7552190,9,12,17,1476,1914,0,4,8,1993,13,62596,64741,64742,51579,63544,64743,64744,14.914123179965662
21000000,tt1027862,3,120.0,6230669,7,4,0,2229,0,0,4,8,2008,1,1269,62564,52851,7090,2778,64139,7847,16.860033043306743
0,tt1226240,3,105.0,75279,13,7,0,1544,0,0,4,11,2012,2,1233,6696,2229,17606,4690,1075122,1682282,0.0
20000000,tt0199725,3,124.0,8139180,1,4,7,26,0,0,4,4,2000,21,77196,31031,5411,4987,1981,71947,1368053,16.811242881518265
6000000,tt0090756,3,120.0,789409,5,7,14,563,0,0,4,8,1986,1,6588,6677,2778,4784,3382,5602,11789,15.607270193858982
9100000,tt1024943,7,170.0,1764131,4,7,15,1774,0,0,2,11,2007,7,35742,53975,52263,53974,35777,8311,53973,16.02378508137718
25000000,tt2938956,3,96.0,7355622,17,1,5,708,0,0,3,9,2015,3,1047649,56614,1381175,118200,1444141,928490,1491061,17.034386422832473
8169363,tt0113972,3,90.0,2781601,5,7,17,1602,0,0,2,11,1995,22,85,21365,17764,4690,21366,12840,12840,15.915901618028812
30000000,tt0443680,3,160.0,147812,1,7,19,1665,2337,1904,6,9,2007,2,287,1893,9880,18248,15684,37618,39515,17.216707972959764
20000000,tt1810683,3,106.0,2750356,4,7,18,1368,1890,0,3,4,2015,23,1256170,1639,11398,4688,95136,72960,72967,16.811242881518265
8000000,tt0120693,3,82.0,7722540,4,5,0,2299,0,0,4,1,1998,16,4169,63208,16846,8695,57690,57691,29015,15.894952224644102
165000000,tt0816692,3,169.0,47510360,2,7,16,1602,1212,2371,2,11,2014,5,10297,83002,1813,3895,1893,525,556,18.92145603792546
5000000,tt3014666,3,98.0,4311083,4,0,0,2242,1719,1724,1,3,2014,25,198927,1328,26996,142956,930216,909318,1152737,15.424948670398354
0,tt3335606,3,116.0,22916,14,17,7,1908,1363,758,3,5,2017,25,20374,38773,4534,1146850,1810730,93286,1538843,0.0
23000000,tt0134847,3,108.0,11577688,17,16,1,1062,0,0,4,2,2000,18,12835,8329,6614,28099,26054,28239,9185,16.951004817371683
0,tt0302640,3,104.0,7401146,4,9,0,931,2229,0,4,12,2002,13,60949,53714,1772,11716,29020,66512,55779,0.0
26000000,tt2140379,3,116.0,5403460,16,14,17,685,1759,0,4,7,2015,10,10859,2282,76511,1247,70904,56512,52159,17.073607134447293
55000000,tt1279935,3,97.0,25207599,4,0,0,2264,638,11,3,4,2010,8,56323,4495,13240,40036,22125,17825,113666,17.822843761378564
125000000,tt0241527,3,152.0,90294621,2,9,8,4,2371,960,4,11,2001,16,10980,10989,10990,194,10993,10965,10968,18.643824303266577
0,tt0110518,3,97.0,381457,4,0,0,2249,525,1706,6,5,1994,15,55259,571297,89499,55431,41737,55259,1113680,0.0
60000000,tt0289848,3,96.0,11034422,4,5,0,2332,1453,2371,4,12,2002,6,380,7904,14406,60023,14702,1524,16731,17.909855136853043
28000000,tt0481141,3,104.0,11704357,4,0,0,2332,392,2371,2,7,2007,25,1922,6383,17140,1276,33430,33433,33436,17.147715103853763
3800000,tt0191076,5,0.0,62727,5,7,0,1242,0,0,3,3,1999,25,95956,545079,1351135,41746,977522,39713,936318,15.150511887854474
0,tt0097579,3,113.0,5700000,1,5,7,2229,0,0,4,10,1989,6,1164,27260,33533,15112,18342,12804,18389,0.0
37931000,tt0100477,3,77.0,3499819,2,3,5,2366,2365,1971,4,11,1990,16,64930,44714,7180,94962,122605,65530,122609,17.4512793040366
10000000,tt1307068,3,101.0,3822803,4,7,15,1318,1029,117,4,6,2012,22,4495,116,86310,11702,52997,71551,1006866,16.118095750958314
20000000,tt0118954,3,96.0,356476,4,7,0,775,0,0,1,8,1997,26,1243,1796,7904,351,1910,1243,27562,16.811242881518265
0,tt3129564,5,84.0,8518,7,0,0,842,145,753,2,3,2014,5,18177,17498,3934,5201,1543580,10249,1431874,0.0
20000000,tt0088850,3,97.0,9858905,4,0,0,2299,1206,556,2,5,1985,22,9309,7180,62127,1756,725,1723,1093,16.811242881518265
15000000,tt0120907,3,97.0,810262,1,17,16,77,1461,1927,2,4,1999,14,10431,9642,65,5293,20173,224,20182,16.52356082573315
12000000,tt0470765,3,86.0,372012,4,7,0,1935,0,0,2,11,2006,22,11514,6008,7489,1242215,8265,13524,-1,16.300417291085605
30000000,tt3922818,3,121.0,3775596,15,2,16,2014,1868,1261,3,1,2017,26,77996,52018,17832,14592,64,36804,2184,17.216707972959764
0,tt0089222,3,101.0,2360484,1,4,17,2299,0,0,4,5,1985,3,11085,9625,13657,20752,111701,67897,101724,0.0
55000000,tt0252076,3,105.0,18711407,4,7,15,1780,0,0,4,12,2002,13,16866,5469,20162,2283,53280,39819,70592,17.822843761378564
18000000,tt0096734,3,101.0,11101197,4,12,17,1015,0,0,4,2,1989,17,31,6905,4,1538,3034,4600,16154,16.705882371415992
0,tt0857265,3,86.0,46265,7,17,0,2002,392,2205,4,10,2007,12,3895,9642,26157,82847,11181,11181,957967,0.0
54000000,tt0187738,3,117.0,32528016,9,12,1,1476,93,1389,4,3,2002,22,10814,10823,2372,10839,4886,10828,10814,17.804494623047066
50000000,tt1650062,3,112.0,35451168,17,16,14,1602,92,205,2,6,2011,8,518627,18050,518628,3497,456066,15344,28977,17.72753358339242
0,tt0109593,3,99.0,3750,7,15,0,1476,79,712,4,6,1995,9,42325,36055,1048569,1048570,1048571,42113,-1,0.0
9000000,tt0280760,3,97.0,306705,4,7,0,2290,0,0,4,9,2002,13,18793,6194,4785,15440,2956,58552,65847,16.012735246411598
45000000,tt0408345,3,105.0,13635463,17,0,0,2332,2195,2371,4,2,2006,10,3,6162,12519,58899,6860,33315,67759,17.622173069956816
3000000,tt1662293,3,100.0,7886,12,0,0,105,2304,1429,3,9,2013,26,6574,119807,8256,119586,142108,1193446,-1,14.914123179965662
0,tt0385002,3,109.0,48760,5,7,0,1524,0,0,4,9,2005,9,109,4174,56365,56366,76968,56359,56363,0.0
40000000,tt0102558,3,94.0,3966240,4,2,0,2371,131,0,3,2,1991,14,54812,707,7180,3416,24516,707,42116,17.50439003707821
80000000,tt0371246,3,130.0,8817853,4,0,0,885,481,0,4,12,2004,17,19292,4939,3627,9599,25907,3388,67994,18.197537205138154
4000000,tt0464049,3,109.0,100803,4,7,0,538,192,2277,0,10,2006,2,55465,55470,55466,55471,55469,55476,55480,15.201805169084134
58000000,tt1314228,3,103.0,6616571,4,0,0,480,392,1789,3,12,2009,17,3291,520,2453,16431,114310,18323,114309,17.87595358575207
0,tt0361127,3,87.0,53985,7,0,0,1209,549,0,4,12,2004,24,4724,58563,26467,4589,58565,58573,20019,0.0
12000000,tt0107130,3,104.0,808428,4,7,0,1682,34,0,4,11,1993,5,820,8534,64025,10345,1344847,57138,57614,16.300417291085605
0,tt2473794,3,150.0,109000,11,7,0,760,1245,2184,4,10,2014,31,9191,1221056,72307,72308,72305,65452,65454,0.0
0,tt0956038,3,97.0,13418454,7,15,0,2332,595,2371,4,9,2008,26,2882,1205,22227,19492,59206,5369,1899,0.0
36000000,tt0086006,3,134.0,10958157,2,1,17,1569,2103,2428,4,10,1983,7,738,326,10647,9126,10938,10930,10932,17.399029524198163
55000000,tt0328828,3,103.0,33369440,4,15,0,2299,2464,1249,4,8,2003,1,21593,21595,57599,52480,21403,54584,21586,17.822843761378564
60000000,tt3045616,3,106.0,4200586,4,2,0,1244,1291,1525,2,1,2015,21,85,12052,3061,6162,81364,508,20743,17.909855136853043
4000000,tt0101597,3,94.0,121635,7,0,0,1015,2299,0,2,3,1991,6,4566,289,-1,-1,-1,588957,-1,15.201805169084134
10000000,tt2325977,3,111.0,17472,7,17,0,2435,0,0,2,7,2015,1,2227,12763,1331,79699,1415756,219961,1486918,16.118095750958314
13000000,tt1702443,3,105.0,29514054,6,13,8,1051,1299,1902,4,2,2011,11,150810,76594,57108,120724,219545,54507,-1,16.380459992348886
0,tt0101329,3,75.0,3435625,2,3,8,2299,92,91,3,11,1991,21,40348,854,40349,64948,3160,21879,711,0.0
22000000,tt0106489,3,121.0,3716456,7,5,0,917,1895,0,1,9,1993,14,380,9046,17917,17918,17919,380,4446,16.906553056777135
65000000,tt0186566,3,130.0,18093776,1,2,17,2332,1312,1291,0,7,2000,31,190,2176,55636,16896,2505,190,29525,17.989897843244528
0,tt0116531,3,86.0,6311786,4,0,0,2242,0,0,4,10,1996,25,16165,13445,7071,327,3270,7678,25455,0.0
10000000,tt1426329,3,92.0,184536,7,0,0,949,115,1391,3,8,2013,8,71070,133,5587,11702,17051,109403,106946,16.118095750958314
100000000,tt0182789,3,131.0,8234926,4,16,0,1204,4,481,4,12,1999,17,2157,4783,6368,17485,23504,10965,-1,18.420680753952364
65000000,tt1823664,3,119.0,15861939,4,7,8,480,1530,2004,4,12,2014,19,1055235,134,9827,6941,21127,82511,1889729,17.989897843244528
100000000,tt0765429,3,157.0,43565135,7,5,0,1015,2299,1904,4,11,2007,2,5292,934,5294,16851,40376,578,578,18.420680753952364
150000000,tt0311113,3,138.0,25105990,2,0,0,2299,2264,1882,4,11,2003,14,934,6162,19655,1329,79505,2690,65043,18.826145858727198
25000000,tt0356150,3,93.0,6711384,4,0,0,634,2166,279,4,2,2004,20,41464,54414,49961,57404,980,57405,57407,17.034386422832473
0,tt1535110,3,93.0,23790,4,15,0,0,0,0,4,4,2011,22,228617,228618,127715,228619,866906,228590,-1,0.0
8000000,tt0087003,3,84.0,953794,4,0,0,1552,0,0,4,1,1984,27,1243,12021,73591,73592,73593,1243,3658,15.894952224644102
12000000,tt0387575,3,87.0,8774520,7,12,4,1839,0,0,3,11,2004,11,1370,7906,1329,54799,35865,65677,41323,16.300417291085605
1500000,tt4950110,3,112.0,927161,7,0,0,2338,75,0,4,10,2016,21,1560333,1183671,26662,1455813,231014,125637,-1,14.220976332738882
21000000,tt0108308,3,96.0,12419597,1,2,4,1476,875,461,2,3,1993,17,74932,14344,85500,69033,78214,76418,1122495,16.860033043306743
28000000,tt0323033,3,90.0,6728905,1,4,15,1476,1069,570,6,4,2004,4,517,1231,3968,7489,3713,7791,57682,17.147715103853763
14800000,tt2268016,3,115.0,12857184,4,7,13,2371,1073,0,2,7,2015,1,38673,66743,20580,135352,49706,119665,1074867,16.51013780630191
17900000,tt0089893,3,89.0,2263553,2,9,1,730,1369,602,1,4,1985,9,1100,921,45378,39782,58210,2087,58212,16.700311326676903
0,tt1559549,3,93.0,35581,6,18,0,1561,0,0,4,6,2010,25,550839,550840,550841,550842,-1,131948,-1,0.0
90000000,tt0141907,3,104.0,3029858,4,15,0,1476,0,0,4,4,2001,27,6449,3092,18892,52865,1533,36804,-1,18.31532023940565
700000,tt0242587,3,97.0,82530,7,0,0,0,0,0,5,1,2001,20,17142,27545,1248,177219,176594,84931,-1,13.45883704259595
45000000,tt0373051,3,93.0,21018141,1,16,2,1476,2360,0,3,7,2008,10,18269,27972,70785,62856,70786,9622,9543,17.622173069956816
45202,tt1687247,3,95.0,45202,6,0,0,1904,2450,1178,3,1,2011,27,151073,544746,544748,544749,-1,1073896,363761,10.718918735299235
25000000,tt0144964,3,87.0,5067331,1,9,16,558,601,0,4,9,2000,1,38559,27422,71900,1341,9146,71901,53867,17.034386422832473
30000000,tt0790628,3,100.0,10177257,4,0,0,1476,241,386,3,3,2013,14,4495,206,884,59315,4691,93419,62241,17.216707972959764
0,tt0090567,3,110.0,1654835,5,7,17,367,0,0,4,11,1986,7,6355,13567,45481,5589,114271,13776,33009,0.0
0,tt1839492,3,104.0,140822,4,15,9,813,0,0,2,7,2012,25,17142,35028,61659,516,3131,16960,17173,0.0
18000000,tt1542344,3,94.0,264851,2,7,17,813,2371,466,4,11,2010,5,17051,51072,20354,11291,51988,2034,1102067,16.705882371415992
25000000,tt1974420,3,127.0,1589625,4,7,15,1935,1478,577,2,11,2016,23,6449,516,4756,112561,71375,6449,1046134,17.034386422832473
0,tt0108207,3,87.0,1738315,4,0,0,2299,1714,0,4,4,1993,2,10713,8872,10767,1922,8930,127716,9176,0.0
65000000,tt2788732,3,102.0,21514095,2,8,9,2366,2368,0,2,8,2016,10,18997,1422517,8210,1372,1423519,592493,40375,17.989897843244528
0,tt0108037,3,101.0,4918712,4,8,0,2264,1075,0,2,4,1993,7,4729,69738,15152,69740,88599,69741,13521,0.0
19000000,tt0452702,3,80.0,7603376,12,17,0,1909,922,0,4,4,2007,20,3967,36422,58019,8549,11805,41671,64784,16.759949589762293
0,tt1710417,3,87.0,31815,4,0,0,813,907,0,1,4,2012,24,45400,92404,8984,82885,26513,131870,957566,0.0
70000000,tt0120102,3,136.0,10020378,2,7,11,2242,1315,130,4,9,1997,12,287,14591,11207,14592,10134,2352,12107,18.064005814299346
35000000,tt0237572,3,123.0,5765347,5,7,14,694,819,1421,1,1,2001,9,514,6383,15735,32,13333,2228,18691,17.370858648025116
250000,tt1228953,3,91.0,24266,4,7,0,252,0,0,6,1,2009,18,10872,18472,4688,14548,983887,103041,1389954,12.429220196836383
0,tt0085980,3,97.0,435188,4,7,15,519,1323,0,4,3,1983,4,22489,22490,34597,22492,22493,11454,22426,0.0
60000000,tt0327597,3,100.0,16849640,3,8,0,794,1184,0,3,2,2009,5,501,10742,12094,5539,65827,57646,1237329,17.909855136853043
70000000,tt1232200,3,116.0,13453714,4,0,0,480,931,1789,3,6,2012,14,19292,4038,56757,85825,62861,74619,-1,18.064005814299346
0,tt2218003,3,96.0,2464931,14,7,5,794,2431,0,2,8,2013,28,8783,15556,8785,388,26258,77269,2238,0.0
90000000,tt0120595,3,92.0,6162640,2,4,7,1142,0,0,2,11,1998,25,2505,45386,1937,45586,15274,20629,11651,18.31532023940565
12000000,tt0086619,3,132.0,3050219,13,7,15,2290,216,1183,4,11,1983,18,10400,25503,27563,3160,21521,10400,66755,16.300417291085605
90000000,tt1041804,3,110.0,65944,9,1,8,2347,1512,918,2,11,2010,24,18050,78729,1241,47468,142389,58728,-1,18.31532023940565
80000000,tt0986263,3,89.0,14902692,1,16,17,2229,1319,2423,3,9,2009,24,62,8329,10882,2505,10182,7213,1005814,18.197537205138154
6000000,tt0323944,3,94.0,77540,7,11,0,1242,523,220,4,11,2003,14,17244,133,2838,5916,15091,21807,35179,15.607270193858982
30000000,tt0449086,3,117.0,140703,12,17,0,1421,0,0,4,5,2005,20,1640,32458,27637,73963,53916,1035,4700,17.216707972959764
20000000,tt1284575,3,92.0,31603106,4,0,0,480,1423,0,0,5,2011,16,6941,41088,12111,66446,169200,51851,61397,16.811242881518265
40000000,tt0365929,3,101.0,4915104,1,5,14,2069,543,618,2,9,2009,9,3967,16856,4139,31132,25878,58498,979152,17.50439003707821
140000000,tt0122151,3,127.0,34048124,1,2,4,1966,620,2371,4,7,1998,10,2461,2047,4517,14343,1336,7187,1091,18.757152987716434
0,tt0096028,7,113.0,14994,7,5,0,411,1396,1181,2,8,1988,24,1528560,1528561,1528562,1147135,84956,6495,6495,0.0
0,tt0388888,3,107.0,20437,6,13,0,0,0,0,4,5,2004,14,1747162,1759241,1759246,1759247,1759249,19416,19416,0.0
12000000,tt0425112,3,121.0,5848464,5,1,4,2299,255,2069,2,2,2007,14,11108,11109,388,14887,28847,11090,11112,16.300417291085605
0,tt1197628,3,86.0,11017334,4,5,7,1212,564,0,4,4,2009,10,19274,1772,454,11477,86624,54710,-1,0.0
28000000,tt0120133,3,86.0,2732880,2,4,8,2299,2139,0,4,7,1997,11,519,3391,11717,7866,43247,12964,-1,17.147715103853763
70000000,tt0440963,3,115.0,69283690,1,7,14,2299,2162,1272,4,8,2007,3,1892,12041,11064,349,14887,25598,29403,18.064005814299346
80000000,tt0166813,3,83.0,17770036,19,3,2,634,632,0,4,5,2002,24,1892,2505,56658,7222,56659,56660,56671,18.197537205138154
0,tt1648179,3,105.0,11816596,4,0,0,480,931,316,3,10,2012,11,3136,32895,31903,91609,22075,57370,63516,0.0
0,tt1587707,3,87.0,170756,6,0,0,1553,1604,0,6,1,2010,24,131617,97515,131830,7026,-1,131617,-1,0.0
0,tt0118772,3,90.0,4493,4,7,15,1785,2371,0,4,10,1997,17,934,3136,161532,1208125,1208126,51521,-1,0.0
0,tt0110442,3,105.0,7040777,4,0,0,2371,1421,0,2,3,1994,30,6952,13022,21246,352,16433,12920,12920,0.0
0,tt0120835,10,127.0,39517,7,0,0,374,1365,311,4,9,1998,18,10823,22290,15200,10767,19068,54441,-1,0.0
8000000,tt0189998,3,92.0,150171,7,12,0,1894,0,0,0,5,2000,15,6949,5293,1646,2130,2462,17279,2963,15.894952224644102
35000000,tt1632708,3,109.0,18622150,15,4,0,392,1909,1530,3,7,2011,21,12111,18973,1276,57755,147710,82511,-1,17.370858648025116
5500000,tt2378281,4,115.0,7846426,4,7,0,767,1960,1661,5,7,2013,20,1202611,239574,1178995,181876,38764,239574,-1,15.520258832020865
30000000,tt0102713,3,132.0,10035412,7,15,0,480,0,0,2,12,1991,25,1733,10400,10401,18794,1924,10400,64841,17.216707972959764
0,tt0403016,3,80.0,1330520,1,2,7,2100,0,0,1,8,2005,16,81388,6858,49914,54830,38673,72258,1099985,0.0
200000,tt2235779,3,98.0,3880053,12,0,0,925,714,2238,1,4,2014,1,15440,237455,1173984,990300,1267122,59328,1358016,12.206077645517674
52000000,tt0195685,3,131.0,28138465,7,0,0,1108,0,0,4,3,2000,17,1204,3926,6383,19838,1956,1884,5382,17.76675429577647
